record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
475,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,6,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14095/2021,2021-10-28,2021-10-26,Hotel room in an Operational Area in Lithuania,Hotel room in an Operational Area in Lithuania,", Text Removed - Operational Area Lithuania",Lithuania,facility,approximate,true,Lithuania,,,Specific hotel and location within Lithuania are redacted.,,,,,,0,"A Frontex Human Resources individual had a private MacBook Pro and iPad stolen from their hotel room in an operational area in Lithuania. Surveillance footage showed a man entering the room, who was possibly recognized as a prejudiced individual.",false,Stolen private MacBook and iPhad from hotel room of Text Removed - Human Resources,high,"17,18"
451,pad-2022-00465,pdfs/pad-2022-00465/Documents02.pdf,0,gemini-2.5-flash,2026-02-17 10:58:41.774119+01,14128/2022,2022-08-15,,"A Frontex Standing Corps Officer deployed to the Bulgarian border with Turkey (JO Terra 2022, operational area)",Bulgarian border with Turkey,"Bulgarian border with Turkey (JO Terra 2022, operational area)",Bulgaria-Turkey border,land,broad,true,Bulgaria-Turkey border,,,,0,0,0,0,0,3,"Allegations of systematic so-called pushbacks and excessive use of force by Bulgarian authorities, based on informal conversations with ten (10) Bulgarian Border Guard Officers, not personally witnessed by the reporting person.",false,Allegations of systematic so-called pushbacks and excessive use of force by Bulgarian authorities.,high,"1,2,3,4,5"
728,pad-2025-00371,pdfs/pad-2025-00371/14129-2022.pdf,0,gemini-2.5-flash,2026-02-17 14:34:56.892003+01,14129/2022,2022-12-13,2022-08-13,"Turkish-Bulgarian border in Edirne area, Bulgarian territory, including a farmhouse and a forest close to the border.","Turkish-Bulgarian border near Edirne, Bulgaria",Turkish-Bulgarian border in Edirne area,Bulgaria / Turkey border,land,approximate,true,Turkish-Bulgarian border near Edirne,,,"Specific location of farmhouse and forest not identified, only general area near Edirne. FRO research to locate the apprehension site was inconclusive.",0,,0,0,0,4,"A group of 28 migrants irregularly crossed the Turkish-Bulgarian border in Edirne area. They were apprehended by Bulgarian police, taken to a farmhouse, beaten by military, forced to work for seven hours, had arms broken, and were pushed back to Turkey on 13 or 14/08/2022. Bulgarian authorities denied the allegations, and the FRO could not independently corroborate all facts, but considers the allegations relatively credible based on patterns.",false,"Bulgarian soldiers beat the migrants from both groups, took their belongings (phones, money, shoes, documents) and forced them to work at the farmhouse for seven hours. The military then took all the migrants into a forest close to the border. There, the officers broke the arms of some of the migrants before pushing all of them across the border to Turkey (on 13 or 14/08/2022).",medium,"1,2,3,4"
729,pad-2025-00371,pdfs/pad-2025-00371/14149-2021.pdf,0,gemini-2.5-flash,2026-02-17 14:35:16.50248+01,14149/2021,2022-08-10,2021-10-26,"Incident occurred in the Aegean Sea, specifically in the sea area of Chios Island, near Gridia, within Hellenic territorial waters.","Off Chios Island, Aegean Sea, Greece","outside Gridia, Chios South East / Aegean Sea / sea area of Chios Island inside the Hellenic territorial waters","Greece, Aegean Sea",sea,approximate,true,"Chios Island, Aegean Sea, Greece",,,,4,0,2,,,6,"A boat reportedly carrying 27 people was in distress off Chios Island, Greece. A Search and Rescue (SAR) operation was launched involving the Hellenic Coast Guard, a German NATO vessel, and helicopters. The operation resulted in 22 people rescued, 4 dead bodies recovered (3 children and 1 woman), and 2 people remaining missing. The report also highlights potential fundamental rights violations and the response from Hellenic authorities.",false,"The SAR operation was concluded with the following result: 22 migrants rescued, 4 corpses recovered, 2 migrants missing.",high,"1,2"
767,pad-2025-00428,pdfs/pad-2025-00428/14175_2024.pdf,0,gemini-2.5-flash,2026-02-17 14:46:25.787697+01,14175/2024,2025-08-25,2024-09-04,"A migrant boat was initially detected in the Maltese Search and Rescue Region, 37 NM south from Lampedusa, at coordinates 34°53'00.0""N 12°37'00.0″E. It was subsequently sighted at 30 NM and 26 NM from Lampedusa, still within the Maltese SRR. The rescue operation took place 10 NM from Lampedusa in Italian territorial waters. The boat departed from Sabratha, Libya.","Maltese Search and Rescue Region, initially 37 NM south of Lampedusa (34.883333N, 12.616667E), moving towards Lampedusa; rescue occurred 10 NM south of Lampedusa in Italian territorial waters.","ten NM from Lampedusa (Italian territorial waters), 26 NM from Lampedusa (Maltese search and rescue region), 34°53'00.0""N 12°37'00.0″E (Maltese search and rescue region, 37 NM south from Lampedusa), 34°59′00″N 012°35′00″E (Maltese SRR, 30 NM from Lampedusa), 35°04′00″N 012°33′00″E (Maltese SRR, 26 NM from Lampedusa), 35°00'00""N 012°32'00'E","Maltese Search and Rescue Region, Italian territorial waters, Lampedusa, Sabratha (Libya - departure point)",sea,exact,true,"34.883333N 12.616667E, Maltese SAR, 37 NM south of Lampedusa",34.883333,12.616667,"Multiple positions reported over time, final rescue location described by distance from Lampedusa. Coordinates refer to initial detection.",6,,21,6,,1,"A migrant boat with approximately 30 people departed from Sabratha, Libya. It was detected on 02/09/2024 in the Maltese SAR region by NGO Sea-Watch, which reported it to Maltese and Italian authorities. The boat capsized multiple times due to bad weather, leading to at least 6 confirmed deaths and 21 missing persons. Seven migrants were rescued on 04/09/2024 by Italian Coast Guard in Italian territorial waters, two days after initial detection. The Fundamental Rights Office is investigating the delayed rescue and potential violation of the right to life due to alleged inaction and lack of coordination by authorities.",false,"On 04/09/2024, seven migrants were rescued by Italian Coast Guard vessel (Frontex asset) from a capsized boat ten NM from Lampedusa (Italian territorial waters). ... At least six people drowned including three minors. ... 21 persons missing: Italian non-assistance likely leads to shipwreck",high,"1,2,4,5,6"
476,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,7,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14191/2021,2021-11-04,2021-11-04,"Operational Area in Romania, near the Serbian border","Operational Area in Romania, near the Serbian border",Text Removed - Operational Area Romania,"Romania, Serbian border",land,approximate,true,Romania-Serbia border,,,Specific location within the operational area is redacted.,,,,,,0,A Frontex asset (likely equipment) was reported stolen by a suspected migrant in an operational area in Romania. It is assumed the person crossed into Serbian territory.,false,"one I deployed in the OA of Text Removed - Operational Area JO FOA Land zuzi, was stolen by a person possibly migrant",high,19
771,pad-2025-00428,pdfs/pad-2025-00428/SIR_14196.2024_Final_redacted.pdf,0,gemini-2.5-flash,2026-02-17 14:48:28.365359+01,14196/2024,2025-09-22,2024-09-10,"A migrant was detected near a police station in Evros, Greece, close to the Greece-North Macedonia border. The migrant was later taken away by Hellenic Police, with conflicting accounts of the destination (bus station, hotel, or border area).","Near a police station in Evros, Greece, close to the Greece-North Macedonia border.","near the police station o, near the Greece-North Macedonia border, Evros, police station, somewhere close to the border with North Macedonia, taken to an unknown location near the Greece-North Macedonia border, taken to the bus station, taken to an accommodation in a nearby hotel, station where the Frontex officers were deployed",Greece,mixed,broad,false,,,,"Contradictory information regarding the exact location of the police station and the final destination of the migrant (bus station, hotel, or border area).",0,1,0,0,0,4,"A single migrant, limping and seeking asylum/medical treatment, was detected by Frontex officers near a police station in Evros, Greece. The migrant was handed over to Hellenic Police and subsequently taken away, but the exact destination and procedures followed remain unclear and contradictory. The Fundamental Rights Office concluded that proper identification, registration, and medical assistance procedures were likely not applied.",false,"On 12/09/2024 the Fundamental Rights Office received information reported by a Frontex officer deployed at the [redacted]. The report alleged that in at least one instance (incident on 10/09/2024) when Frontex detected a migrant near the police station o [redacted] Hellenic Police officers from [redacted] failed to correctly identify, register and provide medical assistance.",medium,"1,2,3,4,6,7,9,10"
473,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,4,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14220/2021,2021-11-06,2021-11-05,"Operational Area Evros, Greece","Operational Area Evros, Greece","Text Removed - Operational Area Evros, Greece","Evros, Greece",land,approximate,true,"Evros, Greece",,,Specific location within the operational area is redacted.,,,,,,0,"A Frontex Human Resources individual deployed in the Evros Operational Area, Greece, fell ill with cough and shortness of breathing, tested negative for COVID-19, but was later hospitalized due to a blood clot in a lung blood vein. The patient was transferred to another hospital and eventually recovered.",false,Text Removed - Personal Data had a blood clot in a lung blood vein.,high,"13,14"
595,pad-2025-00151-1,pdfs/pad-2025-00151-1/SIR_14242-2024.pdf,0,gemini-2.5-flash,2026-02-17 13:04:00.091881+01,14242/2024,2025-03-31,2024-09-16,"Incident occurred at the border fence in Bulgaria, near a redacted village. Migrants were initially spotted kneeling behind Bulgarian officers by the border fence. They were later transported to a redacted location and then to another redacted detention facility.","Bulgarian border fence, near a village","border fence, in the area of the [REDACTED], territory of the village of [REDACTED], detention facility located in the building of [REDACTED]",Bulgaria,land,approximate,false,,,,Specific village name and coordinates are redacted. General area is the Bulgarian border fence.,0,0,0,0,0,4,"Frontex officers observed Bulgarian officers treating migrants harshly, confiscating belongings, and attempting to collectively expel them to Türkiye. Bulgarian officers tried to block Frontex access to migrants and created a hostile work environment, including instructing Frontex officers not to report incidents and subjecting them to repercussions for reporting. The Fundamental Rights Office notes recurring similar incidents and concerns about systemic issues. While migrants showed visible bruises, they claimed these were from time spent in the forest, making the direct cause of injury unclear, though ill-treatment is considered likely by FRO.",false,"Based on the available information, the Fundamental Rights Office considers it likely that the migrants were treated by the Bulgarian officers with unnecessary force and their belongings were confiscated.",high,"1,2,3,4,5,6,7,8"
730,pad-2025-00371,pdfs/pad-2025-00371/14272-2022.pdf,0,gemini-2.5-flash,2026-02-17 14:35:40.038572+01,14272/2022,2022-12-13,2022-09-24,"The incident occurred in a detention facility within the JO Indalo Operational Area in Spain. Migrants were under detention, and a room search was conducted by the National Police Corps (CNP). The incident date is stated as 24/25.09.2022, with migrants claiming 24.09.2022 and Spanish authorities claiming 25.09.2022. The report notes the incident occurred anytime between the evening of 24.09.2022 and the early morning hours of 25.09.2022.","Detention facility in JO Indalo Operational Area, Spain",JO Indalo Operational Area,Spain,facility,broad,true,"JO Indalo Operational Area, Spain",,,,0,3,0,0,0,2,Three migrants claimed they were beaten with rubber batons by officers of the Spanish National Police Corps (CNP) after a room search in a detention facility. The search was initiated because one migrant was smoking a cigarette. Frontex observed injuries on the migrants. The Fundamental Rights Office was unable to establish if the use of force was necessary and proportionate and noted that Spanish authorities did not confirm a formal investigation into the allegations.,false,Three (3) migrants claimed that on 24.09.2022 they had been beaten up with a rubber baton by officers of the National Police Corps (CNP) while in [redacted] (Spain).,high,"1,2,3"
586,pad-2025-00085,pdfs/pad-2025-00085/14278_2024_SI_Report_redacted.pdf,0,gemini-2.5-flash,2026-02-17 12:58:07.12984+01,14278/2024,2024-10-02,2024-09-29,,A village in Greece within the operational area of JO Greece 2024 Land.,"Greece, village [REDACTED], JO Greece 2024 Land",Greece,land,broad,false,,,,Specific village name is redacted.,0,0,0,,,1,"Irresponsible use of a Transportation Vehicle by SC officers to travel outside their place of duty. Two SC officers left their working place for approx. 2 hours, visited a village in a Frontex provided vehicle, were spotted by a Frontex patrol, and their presence was not justified. They did not duly inform about their absence.",false,Irresponsible use of a Transportation Vehicle by SC officers to travel outside their place of duty,medium,"1,2"
596,pad-2025-00220,pdfs/pad-2025-00220/14308_2024_FINAL_SIR_CAT_1_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:04:21.288717+01,14308/2024,2025-05-16,2024-09-27,"Four Syrian migrants were stopped by alleged police officers close to the Albania-Montenegro border, approximately one kilometer from the border, on a road. They were then taken to an abandoned building nearby. The incident occurred in North-western Albania, along the Albania-Montenegro railway line, within an approximate range of 2.5 kilometers from the border.","North-western Albania, near the Albania-Montenegro border, approximately 1 km from the border, on a road near an abandoned building.","close to the Albania-Montenegro border, in the area, approximately one kilometer from the Albania-Montenegro border, a little further from the main road to an abandoned building, geographical coordinates [redacted] are a possible crossing point for immigrants who follow the route of the Albania-Montenegro railway line, North-western Albania, near the Albania-Montenegro border, in the same area of approximate range of 2,5 kilometres.",Albania-Montenegro border area,land,approximate,true,"Albania Montenegro border, North-western Albania",,,Specific geographical coordinates were redacted in the document.,0,0,0,0,0,1,"Four Syrian migrants were allegedly robbed by three men in Albanian police uniforms near the Albania-Montenegro border. The migrants were threatened with arrest and deportation if they did not hand over money. They gave 200 € and were then allowed to continue their travel. The Fundamental Rights Office assesses it is likely the migrants were victims of robbery, but the involvement of Albanian law enforcement officials remains unclear. Similar incidents have been reported in the same area, suggesting a pattern of exploitation.",false,The Fundamental Rights Office received information from Frontex operational staff about four migrants allegedly being robbed by three men in Albanian police uniforms on 27/09/2024. According to the migrants the group was stopped by the alleged police officers close to the Albania-Montenegro border.,high,"1,2,3,4,5"
428,pad-2022-00454-documents,pdfs/pad-2022-00454-documents/pad-2022-00454-documents.pdf,1,gemini-2.5-flash,2026-02-17 10:56:56.117272+01,14310/2021,2021-11-12,2021-11-09,"East of Lesvos island, Lesvos",East of Lesvos island,"East of Lesvos island, Lesvos","Lesvos island, Greece",sea,exact,true,"39.148333, 26.661667",39.148333,26.661667,,,,,,,2,TCG patrol boats escorted rubber boat with POB towards the HTW executing dangerous maneuverers.,false,"On 09th November at Text removed - Reporting Tools a rubber boat with approximately 40 migrants onboard was early detected by Text removed Technical Equipment at the sea area East of Lesvos island, inside TTW sailing in parallel to borderline, accompanied by two TCG patrol boats.",high,"4,5"
472,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,3,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14317/2021,2021-11-13,2021-11-12,Operational Area in Albania on a road,Operational Area in Albania on a road,Text Removed - Operational Area,Albania,land,approximate,true,Albania,,,Specific road and location within the operational area are redacted.,0,2,0,,,0,"A road traffic accident occurred in an operational area in Albania involving two vehicles, one of which was a Frontex Technical Equipment vehicle. Two Frontex Human Resources individuals sustained injuries (head wound, broken tooth, eyelid trauma, bruises) and were transported to a local emergency unit. The Albanian driver of the other vehicle was also transported for examination. No fatalities were reported.",false,"2 Text Removed - Human Resources were transported by Albanian ambulance to the Text Removed - Reporting Tools Emergency Unit, where they received specific medical treatment.",high,"7,8,9,10,11"
547,pad-2025-00011-1,pdfs/pad-2025-00011-1/14331_2024_Final_SIR_Cat._1-_JO_Greece_2024_-_Alleged_abuse_and_collective_expulsion_of_migrants_in_Evros_pr&sc.pdf,0,gemini-2.5-flash,2026-02-17 12:47:08.513548+01,14331/2024,2024-12-17,2024-08-01,"A group of ten migrants crossed the Evros river from Türkiye to Greece on 01/08/2024. They were apprehended on 02/08/2024 near Didymoteicho, Greece, and later transferred to an area near the Evros river for forced return to the Turkish side of the river. Specific points of entry and arrest were known but redacted.","Evros river border area between Greece and Türkiye, near Didymoteicho, Greece","Evros river from Türkiye to Greece, an area near the Evros river, Turkish side of the river, near the town of Didymoteicho, Evros region","Greece, Türkiye",mixed,broad,true,Evros river border Greece Turkey near Didymoteicho,,,Specific coordinates for crossing and apprehension are redacted in the document.,0,0,0,0,0,2,"A migrant reported mistreatment and collective expulsion after crossing the Evros river. The group of ten migrants was apprehended by Greek police, handed over to unidentified individuals (Afghan nationals) wearing masks, subjected to invasive body searches, sexual harassment, and then forced back to Türkiye in an inflatable boat. The Fundamental Rights Office finds the migrant's account credible.",false,"a migrant informed Frontex about mistreatment and collective expulsion they had been allegedly subjected to on 01/08/2024 when a group of ten migrants had crossed the Evros river from Türkiye to Greece, and subsequently got apprehended on 02/08/2024 by a Greek police patrol.",high,"1,2,3,4,5"
582,pad-2025-00076_157,pdfs/pad-2025-00076_157/SIR_14377-2024_redacted.pdf,0,gemini-2.5-flash,2026-02-17 12:56:15.310849+01,14377/2024,2025-01-28,2024-09-21,The incident occurred in the Libyan search and rescue region (SRR). Frontex aircraft sighted the migrant boat in the Central Mediterranean prior to the incident. The migrant boat was attempting to reach the Italian island of Lampedusa. Migrants were disembarked in Libya.,Libyan Search and Rescue Region (SRR),Libyan search and rescue region (SRR),Libyan SRR,sea,broad,true,Libyan Search and Rescue Region,,,"Specific points (Point 1, Point 2, etc.) are mentioned but their coordinates are redacted.",,,,,,2,"On 21/09/2024, a Libyan Coast Guard vessel fired shots at a migrant boat in the Libyan SRR. An NGO aircraft witnessed the event and reported it. Frontex aircraft had sighted the migrant boat approximately 50 minutes prior to the incident and transmitted information to relevant rescue coordination centers, including Libyan. Frontex assets were not on site during the shooting. The Fundamental Rights Office concluded that shots were likely fired in close proximity to the migrant boat, endangering lives. All migrants were subsequently disembarked in Libya, which is not considered a place of safety.",true,"On 21/09/2024, at 11:37 UTC, at least two men on board of a Libyan Coast Guard vessel fired shots at a migrant boat.",high,"1,2,3,4,5,6,7"
471,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,2,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14380/2021,2021-11-17,2021-11-17,"Operational Area in Sicily, Italy, on the beach","Operational Area in Sicily, Italy, on the beach","Text Removed - Operational Area Sicilia, Italy","Sicily, Italy",mixed,approximate,true,"Sicily, Italy",,,Specific location within the operational area is redacted.,1,,,,,0,"A Frontex asset was deployed in an operational area in Sicily, Italy, to search for a missing person, probably at sea. The missing person was later found lifeless on the beach.",false,"found the missing person, lifeless, on the beach in the Text Removed - Operational Area",high,"5,6"
359,pad-2022-00328,pdfs/pad-2022-00328/Documents_1.pdf,3,gemini-2.5-flash,2026-02-17 10:31:54.643026+01,14400/2021,2022-10-28,2021-11-16,,Libyan search and rescue zone,Libyan search and rescue zone,Libyan SAR zone,sea,broad,true,Libyan search and rescue zone,,,,10,,,,,3,"The Fundamental Rights Office finds that migrants were assisted by NGO Geo Barents 2+ hours after detection by the Frontex aerial asset. With the available information, the Fundamental Rights Office could not conclusively establish the condition of the migrants inside the boat at the time of detection or the overall duration of their journey at sea which could have led to the death of the 10 migrants on board. The Fundamental Rights Office notes that Frontex aerial asset remained on site and monitored the area of the incident and that the [redacted] acted in line with applicable legal framework and operational procedures. As regards the actions by the relevant authorities, the Fundamental Rights Office understands that Frontex team leaders did not receive a reaction or information on their cooperation/coordination of the case and underlines the importance of timely communication by all involved stakeholders. In light of the importance of such exchange and updated information, it commends the exchange between Frontex TL and IT SAR expert which allowed the FSA to proceed on site.",true,"On 16 November 2021 at 10:41 UTC, Heron 1 spotted a white wooden boat adrift with 100+ migrants on board inside the Libyan search and rescue zone, after having received respective information by the Italian Search and Rescue (SAR) expert on a possible overcrowded migrant boat in distress and people in the water. Three Mayday calls were broadcasted on maritime CH16 by Heron 1. Migrants were rescued by the NGO Geo Barents and disembarked in Messina port (IT). Reportedly, 10 people were found dead at the bottom of the boat.",high,"10,11"
470,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,1,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14423/2021,2021-11-20,2021-11-20,Operational Area in Albania,Operational Area in Albania,Text Removed - Operational Area,Albania,land,broad,false,,,,Specific location within the operational area is redacted.,,,,,,0,A Frontex Human Resources individual lost a magazine with 7 bullets while pursuing migrants near an operational area in Albania. A search for the lost equipment was unsuccessful.,false,Text Removed - Human Resources realized to have lost his magazine with 7 bullets inside.,medium,"3,4"
605,pad-2025-00330-1,pdfs/pad-2025-00330-1/14453__2024_Final_SIR_Cat_1_-_JO_Greece_2024.pdf,0,gemini-2.5-flash,2026-02-17 13:07:46.941616+01,14453/2024,2025-06-20,2024-09-27,"The incident occurred near Kos island, Greece. The migrant boat started its journey from Bodrum, Türkiye, and was intercepted by the Hellenic Coast Guard near the shore of Kos, in the sea area East of Kos island, within Hellenic territorial waters, specifically in the maritime area of Cape Fokas.","Near Kos island, Greece, in the sea area East of Kos island, within Hellenic territorial waters, near Cape Fokas.",near Kos island,Greece (Kos island),sea,approximate,true,"Cape Fokas, Kos island, Greece",,,,1,2,0,,,2,"The Fundamental Rights Office received information that a migrant boat carrying approximately 12-15 people was intercepted by a Hellenic Coast Guard (HCG) vessel near Kos island. Migrants alleged HCG officers boarded their boat, broke down the engine, confiscated phones, tied the boat to the HCG vessel, and towed it to open sea despite rough weather. The boat capsized, resulting in one drowning and 14 survivors. The FRO considers the migrants' account credible and the interception, engine destruction, and towing likely. The capsizing is also considered likely due to HCG actions, potentially violating the right to life. Collective expulsion remains unclear due to insufficient information.",false,"The Fundamental Rights Office received information that during [redacted] migrants alleged that their boat, carrying approximately 12-15 people, was intercepted by a Hellenic Coast Guard (HCG) vessel near Kos island on 27/09/2024. According to the migrants, the HCG officers boarded their boat, broke down the engine, and confiscated their mobile phones. The migrants further alleged that the HCG officers tied their boat to the HCG vessel and towed it for approximately 30 minutes to the open sea, despite rough weather conditions. The boat eventually capsized, resulting in the drowning of one migrant and the rescue of 14 survivors by the HCG.",high,"1,2,3,4,5,6"
427,pad-2022-00454-documents,pdfs/pad-2022-00454-documents/pad-2022-00454-documents.pdf,0,gemini-2.5-flash,2026-02-17 10:56:56.117272+01,14498/2021,2021-11-25,2021-11-20,SW of Crete island,Southwest of Crete island,SW of Crete island,"Crete island, Greece",sea,exact,true,"34.810000, 23.276667",34.81,23.276667,,1,,0,,,1,SAR Operation Text removed - Operational Area with one casualty,false,Dead persons 1,high,"1,2"
469,pad-2022-00473-documents,pdfs/pad-2022-00473-documents/pad-2022-00473-documents.pdf,0,gemini-2.5-flash,2026-02-17 11:02:12.956221+01,14540/2021,2021-11-29,2021-11-23,Operational Area in Greece,Operational Area in Greece,"Text Removed - Operational Area, Greece",Greece,land,broad,false,,,,Specific location within the operational area is redacted.,,,,,,0,"A Frontex Human Resources individual deployed in an operational area in Greece tested positive for COVID-19, developed a fever, and was admitted to a local hospital for examination and treatment. The individual was later discharged and continued home self-isolation.",false,COVID positive Text Removed - Human Resources accepted in a hospital,medium,"1,2"
583,pad-2025-00076_157,pdfs/pad-2025-00076_157/SIR_14546-2024_redacted.pdf,0,gemini-2.5-flash,2026-02-17 12:56:33.688014+01,14546/2024,2025-02-28,2024-09-30,"Migrants were held in a garage adjacent to the main building of a Border Crossing Unit (BCU) in Serbia, near Pirot. The garage dimensions are 8.5m x 8.5m x 4m. It is not adapted for holding people, lacks furniture, ventilation, natural light, and sanitary facilities. Registration and office rooms are air-conditioned. The facility is located at Serbia's border.","Garage at a Border Crossing Unit (BCU) building in Serbia, near Pirot.",garage adjacent to the main building of [REDACTED],Serbia,facility,approximate,true,"Border Crossing Unit building, Pirot, Serbia",,,Specific facility name and exact border crossing location are redacted.,0,1,0,0,0,1,"The Fundamental Rights Office was made aware of Frontex operational reporting about apprehended migrants being brought to a redacted location for registration and allegedly held for hours in degrading conditions. On 30/09/2024, one migrant fainted while being locked in a garage-like structure with other 30 migrants for at least 14 hours. It was also reported that the same day at around 17:00 at least 45 migrants were held in the garage, with 30 of them already being there no less than 20 hours. The Office considers it established that migrants were held in the garage adjacent to the main building of a BCU on a regular basis over 2023-2024, on occasion even up to 20 hours. The detention of migrants in such conditions, considering the general conditions of the garage, the size of migrant groups, and long waiting hours, likely amounts to degrading treatment.",false,"On 30/09/2024, one migrant fainted while being locked in a garage-like structure with other 30 migrants for at least 14 hours.",high,"1,2,3,4,5,6"
360,pad-2022-00328,pdfs/pad-2022-00328/Documents_1.pdf,4,gemini-2.5-flash,2026-02-17 10:31:54.643026+01,14577/2021,2022-10-20,2021-11-24,,Maltese Search and Rescue Region,Maltese Search and Rescue Region (SRR),Maltese SRR,sea,broad,true,Maltese Search and Rescue Region,,,"The Fundamental Rights Office is aware of a migrant boat that was sighted by Frontex in the area where Alarm Phone reported the incident but was not able to assess whether the vessels are the same. Furthermore, as regards the migrant boat sighted by the Frontex Surveillance Aircraft, a revision of sighting and mission reports as well as exchange with respective Frontex Team Leaders and managers responsible for aerial surveillance made clear that the Frontex asset did not witness any Libyan intervention. For this reason, the occurrence of the incident could not be corroborated using internal data.",,,,,,5,"Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021. The Fundamental Rights Office is aware of a migrant boat that was sighted by Frontex in the area where Alarm Phone reported the incident but was not able to assess whether the vessels are the same. Furthermore, as regards the migrant boat sighted by the Frontex Surveillance Aircraft, a revision of sighting and mission reports as well as exchange with respective Frontex Team Leaders and managers responsible for aerial surveillance made clear that the Frontex asset did not witness any Libyan intervention. For this reason, the occurrence of the incident could not be corroborated using internal data.",true,Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021.,low,"14,15,16"
612,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_14629_2024__redacted_2.0_final.pdf,0,gemini-2.5-flash,2026-02-17 13:10:58.464726+01,14629/2024,2025-06-03,2024-10-08,"A Fundamental Rights Monitor observed two debriefing interviews conducted by a Frontex debriefer on Lanzarote Island, Spain, during a Frontex joint operation (Canary Islands 2024).","Lanzarote Island, Spain",Lanzarote Island,Spain,land,exact,true,"Lanzarote Island, Spain",,,,0,0,0,0,0,2,"A Fundamental Rights Monitor observed two debriefing interviews conducted by a Frontex debriefer on Lanzarote Island, reporting alleged violations of privacy and personal data protection safeguards. The debriefer reportedly did not ask for specific consent or provide full explanations, nor offered an opportunity to stop the interviews.",false,The report describes alleged violations of privacy and personal data protection safeguards during these debriefing interviews.,high,"1,2,4"
731,pad-2025-00371,pdfs/pad-2025-00371/14656-2021.pdf,0,gemini-2.5-flash,2026-02-17 14:36:10.20013+01,14656/2021,2021-12-08,2021-12-01,,"Varėna district, Alytus County, Lithuania","Varėnos rajono savivaldybė, Alytaus Apskritis, Lithuania",Lithuania,land,approximate,true,"Varėnos rajono savivaldybė, Alytaus Apskritis, Lithuania",,,Specific location within the district is redacted.,,,,0,0,7,"MSF reported a group of migrants with children denied asylum and expelled from Lithuania to Belarus on Dec 1, 2021, after temporary admission and basic assistance. One child was seriously ill, and harsh winter conditions prevailed. Lithuania claims the family voluntarily returned. The incident is linked to new Lithuanian border management procedures and potential derogations from human rights obligations during a public emergency.",false,a group of migrants with children who reported that they had been denied the right to apply for asylum and were expelled from Lithuania to Belarus,high,"1,2,3"
613,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_14659_2024_JO_Albania_Land_2024_Final_Report.pdf,0,gemini-2.5-flash,2026-02-17 13:11:20.492674+01,14659/2024,2025-06-06,2024-10-08,"The incident occurred close to the Albania-Montenegro border, along a road where the migrant was walking. The location is described as having a railway and a car road visible, with a container nearby. This area is consistent with other reported incidents in North-western Albania, with approximate coordinates showing a maximum distance of 2.5 km among incidents.","Near Albania-Montenegro border, along a road with railway and a container nearby.",close to the Albania-Montenegro border,Albania-Montenegro border,land,approximate,true,Albania-Montenegro border,,,"Specific GPS coordinates were mentioned but redacted in the document. However, the general area is consistently described and cross-referenced with other SIRs, indicating a known approximate location.",0,0,0,,,1,"The Fundamental Rights Office assesses that it is likely that the migrant was a victim of robbery, although the involvement of Albanian law enforcement officials in the incident remains unclear. The incident is part of a pattern of systematic exploitation and abuse of migrants by a group of unknown perpetrators in the North-western Albania, near the Albania-Montenegro border. Six similar reports have been received since August 2024.",false,The Fundamental Rights Office received information from Frontex operational staff about a migrant allegedly being robbed by three men in seemingly Albanian police uniforms on 08/10/2024.,high,"1,2,3,4,5,6,7"
