record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
583,pad-2025-00076_157,pdfs/pad-2025-00076_157/SIR_14546-2024_redacted.pdf,0,gemini-2.5-flash,2026-02-17 12:56:33.688014+01,14546/2024,2025-02-28,2024-09-30,"Migrants were held in a garage adjacent to the main building of a Border Crossing Unit (BCU) in Serbia, near Pirot. The garage dimensions are 8.5m x 8.5m x 4m. It is not adapted for holding people, lacks furniture, ventilation, natural light, and sanitary facilities. Registration and office rooms are air-conditioned. The facility is located at Serbia's border.","Garage at a Border Crossing Unit (BCU) building in Serbia, near Pirot.",garage adjacent to the main building of [REDACTED],Serbia,facility,approximate,true,"Border Crossing Unit building, Pirot, Serbia",,,Specific facility name and exact border crossing location are redacted.,0,1,0,0,0,1,"The Fundamental Rights Office was made aware of Frontex operational reporting about apprehended migrants being brought to a redacted location for registration and allegedly held for hours in degrading conditions. On 30/09/2024, one migrant fainted while being locked in a garage-like structure with other 30 migrants for at least 14 hours. It was also reported that the same day at around 17:00 at least 45 migrants were held in the garage, with 30 of them already being there no less than 20 hours. The Office considers it established that migrants were held in the garage adjacent to the main building of a BCU on a regular basis over 2023-2024, on occasion even up to 20 hours. The detention of migrants in such conditions, considering the general conditions of the garage, the size of migrant groups, and long waiting hours, likely amounts to degrading treatment.",false,"On 30/09/2024, one migrant fainted while being locked in a garage-like structure with other 30 migrants for at least 14 hours.",high,"1,2,3,4,5,6"
570,pad-2025-00076_157,pdfs/pad-2025-00076_157/45th_MB_Report_Annex_2_SIR_Country_Profile_Serbia_redacted.pdf,4,gemini-2.5-flash,2026-02-17 12:53:27.383592+01,14546/2024,,,"Various incidents categorized as 'Other cases', including detention conditions at Border Crossing Units and incidents on exit from the country.",Border Crossing Units and exit points from Serbia,detention conditions at Border Crossing Unit ... Incidents on exit from country,Serbia,mixed,broad,true,"Border Crossing Units, Serbia",,,"Covers multiple, unspecified locations within Serbia related to border crossing and exit.",0,0,0,,,2,"General category for other types of incidents, including detention conditions and issues during exit from Serbia.",false,Type 5: Other cases e.g. 14546/2024 ... detention conditions at Border Crossing Unit ... Incidents on exit from country,low,1
360,pad-2022-00328,pdfs/pad-2022-00328/Documents_1.pdf,4,gemini-2.5-flash,2026-02-17 10:31:54.643026+01,14577/2021,2022-10-20,2021-11-24,,Maltese Search and Rescue Region,Maltese Search and Rescue Region (SRR),Maltese SRR,sea,broad,true,Maltese Search and Rescue Region,,,"The Fundamental Rights Office is aware of a migrant boat that was sighted by Frontex in the area where Alarm Phone reported the incident but was not able to assess whether the vessels are the same. Furthermore, as regards the migrant boat sighted by the Frontex Surveillance Aircraft, a revision of sighting and mission reports as well as exchange with respective Frontex Team Leaders and managers responsible for aerial surveillance made clear that the Frontex asset did not witness any Libyan intervention. For this reason, the occurrence of the incident could not be corroborated using internal data.",,,,,,5,"Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021. The Fundamental Rights Office is aware of a migrant boat that was sighted by Frontex in the area where Alarm Phone reported the incident but was not able to assess whether the vessels are the same. Furthermore, as regards the migrant boat sighted by the Frontex Surveillance Aircraft, a revision of sighting and mission reports as well as exchange with respective Frontex Team Leaders and managers responsible for aerial surveillance made clear that the Frontex asset did not witness any Libyan intervention. For this reason, the occurrence of the incident could not be corroborated using internal data.",true,Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021.,low,"14,15,16"
724,pad-2025-00371,pdfs/pad-2025-00371/13489_14400_14577_11780-2021.redacted.pdf,2,gemini-2.5-flash,2026-02-17 14:33:05.089522+01,14577/2021,2022-10-20,2021-11-24,Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021. Frontex Heron 1 detected a blue wooden boat at [redacted] (Libyan SAR zone) and later at [redacted] (Maltese SAR) with a Libyan PV approximately 4 NM away.,Maltese Search and Rescue Region (SRR) and Libyan SAR zone,Maltese Search and Rescue Region (SRR),"Maltese SRR, Libyan SRR",sea,broad,false,,,,"Specific coordinates redacted, only broad SRRs mentioned. Frontex asset did not witness the alleged shooting.",,,,,,5,"Alarm Phone alleged Libyan Coast Guard shooting at migrants in Maltese SRR. Frontex asset sighted a migrant boat in the area but did not witness any Libyan intervention, so the incident could not be corroborated using internal data. FRO expresses concern about similar incidents and disembarkation in Libya.",true,Alarm Phone alleged that the Libyan Coast Guard was shooting at migrants during a search and rescue operation in the Maltese Search and Rescue Region (SRR) on 24/11/2021.,medium,"8,9,10,11"
612,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_14629_2024__redacted_2.0_final.pdf,0,gemini-2.5-flash,2026-02-17 13:10:58.464726+01,14629/2024,2025-06-03,2024-10-08,"A Fundamental Rights Monitor observed two debriefing interviews conducted by a Frontex debriefer on Lanzarote Island, Spain, during a Frontex joint operation (Canary Islands 2024).","Lanzarote Island, Spain",Lanzarote Island,Spain,land,exact,true,"Lanzarote Island, Spain",,,,0,0,0,0,0,2,"A Fundamental Rights Monitor observed two debriefing interviews conducted by a Frontex debriefer on Lanzarote Island, reporting alleged violations of privacy and personal data protection safeguards. The debriefer reportedly did not ask for specific consent or provide full explanations, nor offered an opportunity to stop the interviews.",false,The report describes alleged violations of privacy and personal data protection safeguards during these debriefing interviews.,high,"1,2,4"
731,pad-2025-00371,pdfs/pad-2025-00371/14656-2021.pdf,0,gemini-2.5-flash,2026-02-17 14:36:10.20013+01,14656/2021,2021-12-08,2021-12-01,,"Varėna district, Alytus County, Lithuania","Varėnos rajono savivaldybė, Alytaus Apskritis, Lithuania",Lithuania,land,approximate,true,"Varėnos rajono savivaldybė, Alytaus Apskritis, Lithuania",,,Specific location within the district is redacted.,,,,0,0,7,"MSF reported a group of migrants with children denied asylum and expelled from Lithuania to Belarus on Dec 1, 2021, after temporary admission and basic assistance. One child was seriously ill, and harsh winter conditions prevailed. Lithuania claims the family voluntarily returned. The incident is linked to new Lithuanian border management procedures and potential derogations from human rights obligations during a public emergency.",false,a group of migrants with children who reported that they had been denied the right to apply for asylum and were expelled from Lithuania to Belarus,high,"1,2,3"
613,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_14659_2024_JO_Albania_Land_2024_Final_Report.pdf,0,gemini-2.5-flash,2026-02-17 13:11:20.492674+01,14659/2024,2025-06-06,2024-10-08,"The incident occurred close to the Albania-Montenegro border, along a road where the migrant was walking. The location is described as having a railway and a car road visible, with a container nearby. This area is consistent with other reported incidents in North-western Albania, with approximate coordinates showing a maximum distance of 2.5 km among incidents.","Near Albania-Montenegro border, along a road with railway and a container nearby.",close to the Albania-Montenegro border,Albania-Montenegro border,land,approximate,true,Albania-Montenegro border,,,"Specific GPS coordinates were mentioned but redacted in the document. However, the general area is consistently described and cross-referenced with other SIRs, indicating a known approximate location.",0,0,0,,,1,"The Fundamental Rights Office assesses that it is likely that the migrant was a victim of robbery, although the involvement of Albanian law enforcement officials in the incident remains unclear. The incident is part of a pattern of systematic exploitation and abuse of migrants by a group of unknown perpetrators in the North-western Albania, near the Albania-Montenegro border. Six similar reports have been received since August 2024.",false,The Fundamental Rights Office received information from Frontex operational staff about a migrant allegedly being robbed by three men in seemingly Albanian police uniforms on 08/10/2024.,high,"1,2,3,4,5,6,7"
768,pad-2025-00428,pdfs/pad-2025-00428/Final_SIR_14676_2024_redacted2.pdf,0,gemini-2.5-flash,2026-02-17 14:46:50.584321+01,14676/2024,2025-08-28,2024-10-01,"The incident occurred during screening activities on shore at Cala Pañon Cortado, Cuevas del Almanzora, Almería, Spain, involving a group of 17 Algerian migrants.","Cala Pañon Cortado, Cuevas del Almanzora, Almería, Spain","on shore at Cala Pañon Cortado, Cuevas del Almanzora (Almería)",Spain,land,exact,true,"Cala Pañon Cortado, Cuevas del Almanzora, Almería, Spain",,,,0,0,0,0,0,1,"A migrant reported being slapped, hit/pushed, and forced to carry a box by a Spanish officer during screening activities on shore in Almería. The Fundamental Rights Office finds it unclear if the ill-treatment occurred, as the migrant had no visible injuries and declined medical assistance.",false,"a migrant reported having been slapped in the face, hit/pushed in the stomach and pushed in the back by a Spanish officer.",high,"1,2,3,4"
732,pad-2025-00371,pdfs/pad-2025-00371/14692_2021.pdf,0,gemini-2.5-flash,2026-02-17 14:36:37.634796+01,14692/2021,2021-12-10,2020-03-01,Chios Island,"Sea area near Chios Island, Greece, after crossing from Turkish territorial waters.","Greece, , Greece; Chios Island; Turkish territorial waters; Chios Island inside TTW; Hellenic territorial waters",Greece; Türkiye; Chios Island,sea,approximate,true,"Chios Island, Greece",,,"Exact coordinates are redacted. Incident involved crossing from Turkish to Greek territorial waters near Chios Island. Initial reports mentioned towing back to Turkey, but final outcome states rescue to Chios Island.",0,0,0,0,0,2,"Incident involved a rubber boat with 8 migrants detected near Chios Island. Initial reports suggested an attempt to tow the boat back to Turkey, but the final outcome, corroborated by Hellenic authorities, states all migrants were rescued and transferred to Chios Island by an HCG asset. Frontex recommends closing the SIR.",false,Serious Incident Report no. 14692/2021. Subject: Incoming flow incident with possible infringements to fundamental rights. All eight persons on board were finally rescued and transferred to Chios Island by an HCG asset. FRO recommends the closure of the SIR.,medium,"1,2,3"
733,pad-2025-00371,pdfs/pad-2025-00371/14717-2021.pdf,0,gemini-2.5-flash,2026-02-17 14:36:57.612342+01,14717/2021,2021-12-13,2021-08-05,,"Samos island, Greece","Sámos, Greece",Greece (Samos island),mixed,approximate,true,"Samos island, Greece",,,Exact location on Samos island and subsequent journey points are redacted or not precisely specified.,,,,,,4,"The incident involves allegations of a 'pushback' operation by the Hellenic Coast Guard, where migrants were allegedly apprehended on a small island near Samos, transported by various boats, and ultimately transferred to a Turkish boat. The report highlights potential violations of fundamental rights, including collective expulsion, degrading treatment, and lack of effective remedy, despite national authorities stating no evidence to corroborate the allegations. FRO emphasizes the risks in such incidents and recommends actions for Hellenic authorities and Frontex regarding transparency, training, safeguards, and potential deployment of Fundamental Rights Monitors.",false,"The incident involves allegations on so called „pushback"" of migrants conducted by the Hellenic Coast Guard to the border with Turkey without taking into consideration the personal circumstances of people present on board.",medium,"1,2,3"
606,pad-2025-00330-1,pdfs/pad-2025-00330-1/14717_2024_Final_SIR_CAT.1__JO_Greece_2024.pdf,0,gemini-2.5-flash,2026-02-17 13:08:10.814803+01,14717/2024,2025-06-25,2024-10-15,"A migrant boat was intercepted by a Hellenic Coast Guard vessel near Kos island, Greece.",Near Kos island,near Kos island,Kos island,sea,approximate,true,"Kos island, Greece",,,,4,6,,,,1,"A migrant boat with approximately 30 people was intercepted near Kos island by the Hellenic Coast Guard. Migrants alleged HCG actions, including creating waves and firing shots, led to the boat swamping and 4 deaths. FRO found migrant accounts credible regarding the swamping and deaths, but gunshots remain unconfirmed.",false,The Fundamental Rights Office considers it likely that the actions by the Hellenic authorities caused the swamping of the migrant boat and therefore led to the death of four migrants.,high,"1,2,3,4,5,6,7"
607,pad-2025-00330-1,pdfs/pad-2025-00330-1/14771_2024_-_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:08:34.353319+01,14771/2024,2025-05-26,2024-10-15,"The incident occurred in the Greek Search and Rescue Region (SRR), specifically in the sea area south of Crete Island, near Gavdos Island.","Sea area south of Crete Island, Greece",in Greek search and rescue region (SRR),Greece SRR,sea,broad,true,"Sea area south of Crete Island, Greece",,,,1,0,2,0,0,2,"Frontex surveillance aircraft detected a migrant boat in the Greek SRR, south of Crete Island, and issued a Mayday Relay. The boat initially headed north, then changed course south towards a container ship. Migrants attempted to disembark onto the container ship, during which the migrant boat sank. Frontex aircraft assisted in the search. Ultimately, 97 people were rescued, one body was recovered, and two people were declared missing. The SIR was launched to clarify the reasons for the rescue occurring several hours after initial detection.",false,"On 15/10/2024, a Frontex surveillance aircraft detected a migrant boat in Greek search and rescue region (SRR) and issued a Mayday Relay. ... On 16/10/2025, the Greek authorities reported that 97 people were rescued, one body recovered and two people declared missing.",high,"1,2,3,4,5,6,7,8"
597,pad-2025-00220,pdfs/pad-2025-00220/FINAL_SIR_CAT_1_14791_2024_-_Lithuania_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:04:39.434557+01,14791/2024,2025-04-30,2024-10-21,"Border Crossing Point (BCP) in Lithuania, specifically at the border with Belarus, where a family was refused entry.","Border Crossing Point, Lithuania-Belarus border",Border Crossing Point (BCP) Lithuania,Lithuania,land,approximate,true,Border Crossing Point Lithuania Belarus,,,Specific BCP name is redacted in the document.,0,0,0,0,0,1,"The Fundamental Rights Office received a report describing two occasions (21/10/2024 and 28/10/2024) when a family of three nationals was reportedly refused entry at a Border Crossing Point (BCP) in Lithuania, despite allegedly asking for asylum. The family was issued formal decisions for refusal of entry and turned back to Belarus. Lithuanian authorities stated they had no record of an asylum application. The FRO notes concern about shrinking access to asylum procedures at Lithuania's borders and regrets that Lithuanian authorities decided not to investigate the incident.",false,The Fundamental Rights Office received a report describing two occasions when persons reportedly asking for asylum at the Border Crossing Point (BCP) Lithuania were refused entry.,high,"1,2,3,4,5"
608,pad-2025-00330-1,pdfs/pad-2025-00330-1/FINAL_SIR_CAT_1_14791_2024_-_Lithuania_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:09:01.683731+01,14791/2024,2025-04-30,2024-10-21,"Incident occurred at a Border Crossing Point (BCP) in Lithuania, on the border with Belarus. The specific BCP name is redacted. The family was turned back to Belarus on both occasions.",Border Crossing Point on Lithuania-Belarus border,"Border Crossing Point (BCP) Lithuania, BCP, Lithuanian side, border crossing points with Belarus and Russia",Lithuania,facility,approximate,true,Border Crossing Point Lithuania Belarus border,,,Specific Border Crossing Point name is redacted.,0,0,0,0,0,1,"A family of three nationals attempted to seek asylum at a Border Crossing Point in Lithuania on two separate occasions (21/10/2024 and 28/10/2024) after arriving from Belarus. On both occasions, they were refused entry due to lack of valid visas/residence permits and turned back to Belarus. The family claims to have asked for asylum, but Lithuanian authorities state no such application was submitted. The Fundamental Rights Office notes concerns about shrinking access to asylum procedures at Lithuania's borders and the authorities' decision not to investigate the incident.",false,The Fundamental Rights Office considers it established that three nationals were present at BCP on 21/10/2024 and 28/10/2024 but cannot confirm with certainty whether they voiced their intention to apply for international protection and whether access to the asylum procedure was denied.,high,"1,2,3,4,5"
587,pad-2025-00085,pdfs/pad-2025-00085/14833_2024_redacted_-_1.pdf,0,gemini-2.5-flash,2026-02-17 12:58:22.402401+01,14833/2024,2024-11-07,,,Airport waiting area in Greece during a pre-departure phase of a joint return operation.,"Greece, waiting area of the airport",Greece,facility,approximate,true,airport in Greece,,,"Specific airport not identified, only 'airport in Greece'.",0,0,0,0,0,0,"During a joint return operation to Georgia and Pakistan, unidentified officers were present in the airport waiting area during the pre-departure phase, which was not in line with procedures and caused concerns among returnees and staff. Additionally, a flight was not authorized to land, causing delays.",false,"As reported by the Frontex Representative on board deployed on this operation, during the pre-departure phase, [redacted] officers [redacted] were present in the waiting area of the airport, guarding the returnees, and looking on the implementation of the pre-departure operations.",high,"1,2"
652,pad-2025-00367,pdfs/pad-2025-00367/14850_2022.pdf,0,gemini-2.5-flash,2026-02-17 13:22:56.439748+01,14850/2022,2023-01-24,2022-10-04,"Incident occurred on Serbian territory, approximately 1-2 km from the Serbian-Romanian border, near the A166 border sign. Romanian border police entered Serbian territory and stopped a group of 8 persons near the border line, who were then taken over by a Serbian police patrol.","Serbian territory, near the Serbian-Romanian border, close to A166 border sign.",Serbian territory,Serbia,land,approximate,true,"Serbian-Romanian border, near A166 border sign, Serbia",,,,0,0,0,0,0,3,"Frontex aerial surveillance observed Romanian border guards and a group of 8 persons in Serbian territory. A second vehicle (Serbian police) arrived and took over the group. Romanian authorities stated this was a 'normal prevention of illegal crossing' and no further investigation is needed. The Fundamental Rights Office noted serious shortcomings in procedural safeguards and potential violations of fundamental rights, including collective expulsion, right to an effective remedy, and non-refoulement.",false,Frontex aerial surveillance asset (FSA) recorded two alleged Romanian border guards and 6+ persons standing next to a Border Patrol vehicle within Serbian territory.,high,"1,2,3"
614,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIR_14877_2024_JO_Albania_Land_2024_Final_Report.pdf,0,gemini-2.5-flash,2026-02-17 13:11:42.84398+01,14877/2024,2025-06-17,2024-11-07,"Close to the Albania-Montenegro border, in the area of Hani - I - Hotit. Migrants were walking on the railroad track. Approximate GPS coordinates were indicated, but not precise. The incident took place in the same area as previous SIRs, specifically in North-western Albania, near the Albania-Montenegro border.","Hani i Hotit, Albania-Montenegro border area","close to the Albania-Montenegro border, in the area of Hani - I - Hotit.",Albania-Montenegro border area,land,approximate,true,"Hani i Hotit, Albania-Montenegro border",,,Coordinates provided were not precise and were redacted. Location is described as 'close to' and 'in the area of'.,0,0,0,0,0,2,"Four migrants were allegedly robbed by three men in seemingly Albanian police uniforms near the Albania-Montenegro border. Money and cell phones were taken, and one migrant was slapped. The Fundamental Rights Office assesses it is likely the migrants were victims of robbery and degrading treatment. The incident shows similarities with other SIRs in the same area, suggesting a pattern of exploitation and abuse by unknown perpetrators, possibly impersonating law enforcement.",false,"The Fundamental Rights Office received information from Frontex operational staff about four migrants allegedly robbed by three men in seemingly Albanian police uniforms on 07/11/2024. According to the migrants the group was stopped by the alleged police officers close to the Albania-Montenegro border, in the area of Hani - I - Hotit. The men in uniforms took the cell phones from the migrants, searched and ordered them to hand over their money. Three of the migrants handed all their money over to the three men, which amounted to 150 €. The fourth migrant had no money and was slapped in the face by one of the men.",high,"1,2,3,4,5,6,7"
548,pad-2025-00011-1,pdfs/pad-2025-00011-1/14925_2024_Final_SIR_-_rps.pdf,0,gemini-2.5-flash,2026-02-17 12:47:30.961896+01,14925/2024,2024-11-29,2024-10-14,Incident occurred in the Libyan Search and Rescue Region (SRR) involving a Libyan Coast Security vessel P301 and a migrant boat with approximately 60 people. The mistreatment of a migrant took place on the Libyan Coast Security vessel.,Libyan Search and Rescue Region (SRR),Libyan Search and Rescue Region (SRR),Libyan Search and Rescue Region,sea,broad,true,Libyan Search and Rescue Region,,,,,1,,,,2,"A Frontex surveillance aircraft observed a Libyan Coast Security vessel P301 mistreating a migrant during a rescue operation in the Libyan SRR. The migrant was forcibly removed from a boat and beaten with a yellow rope. This incident highlights a pattern of violence by Libyan authorities during rescues and subsequent disembarkation in unsafe places, as Libya cannot be considered a place of safety.",true,"A recording made shows at least two crew members of the Libyan Coast Security vessel mistreating a migrant while forcibly removing him from the migrant boat. ... one crew member hits the lying person with a yellow rope seven times, then passes the rope to another member who hits the victim another five times.",high,"1,2,3"
526,pad-2024-00234,pdfs/pad-2024-00234/SIR_14951_2023_rps.pdf,0,gemini-2.5-flash,2026-02-17 11:12:12.715448+01,14951/2023,2024-06-28,2023-09-29,"Interception point at 38°55'42.7"" N, 26°26′26.8""E, approximately 4 km from the shore, south of Lesvos Island, Greek territorial waters. The incident involved movement towards Turkish territorial waters and rescue off İzmir's Dikili district.","South of Lesvos Island, Aegean Sea, near the maritime border between Greece and Türkiye.",sailing from Türkiye to south of Lesvos,Aegean Sea (Greece/Türkiye maritime border area),sea,approximate,true,"38°55'42.7"" N, 26°26′26.8""E",38.92853,26.44078,"The concrete location provided by the NGO could not be independently corroborated by the Office, though the Office is certain the video was shot in Greek territorial waters and in the vicinity of the NGO's reported location.",,,,,,3,"A group of 34 irregular migrants sailing from Türkiye to Greece was allegedly subjected to collective expulsion by the Hellenic Coast Guard on 29/09/2023. A rigid-hull inflatable boat intercepted the migrant boat, removed fuel, towed it to a Hellenic Coast Guard vessel. Migrants were taken aboard, belongings confiscated, sailed to Turkish territorial waters, forced into two life rafts, abandoned at sea, and subsequently rescued by the Turkish Coast Guard. The Office found the NGO report credible and concluded that migrants were likely subjected to a collective expulsion.",false,"On 08/10/2023, NGO Aegean Boat Report published information online, alleging that a group of 34 irregular migrants, sailing from Türkiye to Greece, was on 29/09/2023 subjected to collective expulsion by Hellenic Coast Guard.",high,"1,2,3,4,5"
773,pad-2025-00428,pdfs/pad-2025-00428/SIR_14995_2024_.pdf,0,gemini-2.5-flash,2026-02-17 14:49:06.631949+01,14995/2024,2025-10-10,2024-03-06,"The rescue occurred in the Tunisian and Libyan SRR, approximately 30 NM from Libyan shore, 25 NM from Tunisian, 120 NM from Lampedusa, Italy and 190 NM from Malta. Medical evacuation was performed in the Maltese SRR, 26 NM from Lampedusa and 110 NM from Malta, 95 NM from the position where the migrant boat was rescued. Disembarkation initially assigned to Ravenna (800 NM away), later changed to Pozzallo, Sicily.","Tunisian and Libyan Search and Rescue Region (SRR), near the borders of Maltese SRR, Central Mediterranean Sea.","Tunisian and Libyan search and rescue region (SRR), approximately 30 NM from Libyan shore, 25 NM from Tunisian, 120 NM from Lampedusa, Italy and 190 NM from Malta. Medical evacuation in the Maltese SRR, 26 NM from Lampedusa and 110 NM from Malta.","Tunisian and Libyan SRR, Maltese SRR",sea,approximate,true,"Tunisian and Libyan SRR, 30 NM from Libyan shore, 25 NM from Tunisian shore, 120 NM from Lampedusa, 190 NM from Malta",,,"The Office cannot determine whether, and to what extent, the alleged inaction by the Italian and Maltese authorities could have contributed to the reportedly delayed medical evacuation, resulting in violation of the right to life.",1,4,,,,1,"Frontex surveillance aircraft detected a migrant boat in the Tunisian and Libyan SRR. NGO Sea-Watch rescued 56 migrants. Five migrants initially required medical evacuation, but authorities allegedly delayed. One person was pronounced dead two hours after the initial request for medical evacuation. Four critically injured persons were later evacuated from the Maltese SRR by the Italian Coast Guard. Allegations against Frontex for not sharing information were made by Sea-Watch, but the Fundamental Rights Office found them groundless and Frontex actions in line with obligations.",true,"On 06/03/2024, Frontex surveillance aircraft detected a migrant boat in the Tunisian and Libyan search and rescue region (SRR). ... Two hours after the first urgent evacuation request one rescued person was pronounced dead. Other four people in critical condition were evacuated from the Maltese SRR in the evening of the same day by the Italian Coast Guard.",high,"1,2,3,4,5,6,7,8,9"
34,pad-2020-00037-1,pdfs/pad-2020-00037-1/PAD-2020-00037-Documents.pdf,4,gemini-2.5-flash,2026-02-17 08:36:54.674111+01,15/2015,2015-04-04,2015-03-28,,,Text Removed - Justification 3,Bulgaria/Turkey border,land,broad,false,,,,"Specific location redacted, only border area (Bulgaria/Turkey) is known.",0,0,0,0,0,1,"An IRQ migrant claimed that Bulgarian police arrested him and other migrants, took their belongings (phones, jewels, sunglasses), and returned them to Turkey through a border fence. A police officer fired a shot in the air. The migrant expressed willingness to report officially.",false,BGR police allegedly returned migrants to TUR,medium,"9,10"
82,pad-2020-00089-documents,pdfs/pad-2020-00089-documents/PAD-2020-00089-Documents.pdf,2,gemini-2.5-flash,2026-02-17 08:54:14.773345+01,151/2015,2015-09-04,2015-09-04,Location of the incident: Athens Airport. Reference to the operational area: No.,"Athens Airport, Greece",Athens Airport,Greece,facility,exact,true,"Athens Airport, Greece",,,,,,,,,1,Two passengers from Istanbul to Athens were taken to a second line check at Athens Airport. A witness heard shouting and slapping noises from the searching room where Greek police officers were interrogating a third-country citizen.,false,what I heard was shouting and noise of slapping/hitting. I don't know what really happened in the room but I heard noises.,high,"7,8"
527,pad-2024-00234,pdfs/pad-2024-00234/SIR_15338_2023_rps.pdf,0,gemini-2.5-flash,2026-02-17 11:13:02.835841+01,15338/2023,2024-05-29,2023-09-24,"The incident involved an interception by the Hellenic Coast Guard (HCG) near Northeast Samos within Greek territorial waters, followed by the migrants drifting into Turkish territorial waters where they were rescued by the Turkish Coast Guard (TCG) off the coast of İzmir's Menderes district.",Sea area between Samos Island (Greece) and İzmir's Menderes district (Turkey).,"at sea north of Samos, inside Greek territorial waters near Samos, near Northeast Samos within Greek territorial waters, off the coast of İzmir's Menderes district, inside Turkish territorial waters","Aegean Sea, Greece/Turkey",sea,broad,true,"Aegean Sea between Samos Island, Greece and Izmir Menderes, Turkey",,,The Office could not establish with certainty the exact location of HCG's intervention but believes it took place in Greek territorial waters. The exact route or distance taken by the migrant boat between interception in Greece and sighting in Turkish territorial waters is unknown.,0,0,0,,,2,"A group of 14 irregular migrants on a rubber boat was intercepted by the Hellenic Coast Guard (HCG) near Samos, Greece. The HCG crew removed the boat's gasoline and left the migrants adrift. The same group was later rescued by the Turkish Coast Guard (TCG) from Turkish territorial waters. The incident put the migrants' lives at risk due to abandonment at sea with a partly functional engine.",false,"The measures the group of migrants was subjected to, and their abandonment at sea by the Hellenic Coast Guard have led to the migrants drifting with partly functional engine, for an extended period of time, putting their lives at risk.",high,"1,2,3,4,5,6"
653,pad-2025-00367,pdfs/pad-2025-00367/15368_2022.pdf,0,gemini-2.5-flash,2026-02-17 13:23:47.300348+01,15368/2022,2023-04-14,2022-09-13,"Border police station in Sredets, Bulgaria, specifically a poorly maintained garage/shed on its premises, located approximately 40 kilometres from the Turkish border.","BCU Sredets, Bulgaria",border police station in Sredets,Bulgaria,facility,exact,true,"BCU Sredets, Bulgaria",,,,0,0,0,,,6,"Media reports alleged inhuman detention conditions in a 'cage-like structure' at BCU Sredets, Bulgaria, and forced returns to Türkiye. Frontex presence was noted. FRO found people were held in the structure, likely amounting to inhuman/degrading treatment and breach of liberty rights. Frontex staff were not aware of the structure's use for detention.",false,The Fundamental Rights Office finds that the treatment of migrants in detention as evidenced by the media reporting very likely amounted to inhuman and degrading treatment and was in breach of the principle of human dignity.,high,"1,2,3,4,5,6"
491,pad-2023-00266,pdfs/pad-2023-00266/PAD-2023-00266_point_2.pdf,5,gemini-2.5-flash,2026-02-17 11:03:27.160802+01,15368/2022,2023-06-01,2022-12-08,"Border police station in Sredets, Bulgaria. Migrants were detained in inhuman conditions in a 'cage-like structure' and forcibly returned to Türkiye.","Sredets border police station, Bulgaria",Bulgarian border police detained migrants in inhuman conditions on multiple occasions on the premises of a border police station in Sredets. Visual evidence obtained and published by the news outlets showed people locked in a poorly maintained garage described as a 'cage-like structure'.,"Sredets, Bulgaria",facility,exact,true,"Sredets border police station, Bulgaria",,,,,,,,,3,Reporting by news outlets on 8 December 2022 alleged that Bulgarian border police detained migrants in inhuman conditions in a 'cage-like structure' at Sredets border police station. Migrants were also forcibly returned to Türkiye without asylum opportunity. The FRO considers it established that detention amounted to inhuman and degrading treatment.,false,A joint reporting by several European news outlets published on 8 December 2022 alleged that the Bulgarian border police detained migrants in inhuman conditions on multiple occasions on the premises of a border police station in Sredets. Visual evidence obtained and published by the news outlets showed people locked in a poorly maintained garage described as a 'cage-like structure'.,high,8
